7.07107,7.07107,0,0.785398,0,0
7.07205,7.07009,0.1,0.785259,-0.00138734,-0.0138734
7.07401,7.06812,0.2,0.784982,-0.00277488,-0.0138754
7.07695,7.06518,0.3,0.784566,-0.0041628,-0.0138792
7.08087,7.06125,0.4,0.784011,-0.0055513,-0.013885
7.08577,7.05633,0.5,0.783316,-0.00694057,-0.0138927
7.09165,7.05043,0.6,0.782483,-0.00833079,-0.0139023
7.0985,7.04353,0.7,0.781511,-0.00972218,-0.0139138
7.10632,7.03564,0.8,0.7804,-0.0111149,-0.0139273
7.11512,7.02674,0.9,0.779149,-0.0125092,-0.0139426
7.12488,7.01684,1,0.777758,-0.0139051,-0.0139599
7.13561,7.00593,1.1,0.776228,-0.0153031,-0.013979
7.1473,6.994,1.2,0.774558,-0.0167031,-0.0140001
7.15996,6.98105,1.3,0.772747,-0.0181054,-0.014023
7.17356,6.96707,1.4,0.770796,-0.0195101,-0.0140478
7.18812,6.95204,1.5,0.768704,-0.0209176,-0.0140745
7.20362,6.93598,1.6,0.766472,-0.0223279,-0.0141031
7.22007,6.91886,1.7,0.764097,-0.0237413,-0.0141335
7.23745,6.90067,1.8,0.761582,-0.0251578,-0.0141658
7.25577,6.88141,1.9,0.758924,-0.0265778,-0.0141999
7.27501,6.86107,2,0.756124,-0.0280014,-0.0142358
7.29517,6.83963,2.1,0.753181,-0.0294288,-0.0142736
7.31624,6.81708,2.2,0.750095,-0.0308601,-0.0143131
7.33822,6.79342,2.3,0.746865,-0.0322955,-0.0143545
7.3611,6.76862,2.4,0.743492,-0.0337353,-0.0143976
7.38486,6.74269,2.5,0.739974,-0.0351795,-0.0144425
7.40951,6.71559,2.6,0.736311,-0.0366284,-0.0144891
7.43503,6.68733,2.7,0.732503,-0.0380822,-0.0145375
7.46141,6.65787,2.8,0.728549,-0.0395409,-0.0145875
7.48865,6.62722,2.9,0.724448,-0.0410049,-0.0146393
7.51673,6.59536,3,0.720201,-0.0424741,-0.0146927
7.54565,6.56226,3.1,0.715806,-0.0439489,-0.0147478
7.57538,6.52791,3.2,0.711263,-0.0454294,-0.0148046
7.60592,6.4923,3.3,0.706571,-0.0469157,-0.0148629
7.63726,6.4554,3.4,0.701731,-0.048408,-0.0149228
7.66938,6.41721,3.5,0.69674,-0.0499064,-0.0149843
7.70227,6.37769,3.6,0.691599,-0.0514111,-0.0150473
7.73592,6.33684,3.7,0.686307,-0.0529223,-0.0151119
7.7703,6.29463,3.8,0.680863,-0.0544401,-0.0151779
7.80541,6.25105,3.9,0.675266,-0.0559646,-0.0152453
7.84122,6.20607,4,0.669516,-0.057496,-0.0153142
7.87772,6.15967,4.1,0.663613,-0.0590345,-0.0153845
7.91489,6.11184,4.2,0.657555,-0.0605801,-0.0154561
7.95271,6.06254,4.3,0.651342,-0.062133,-0.015529
7.99116,6.01176,4.4,0.644972,-0.0636933,-0.0156032
8.03023,5.95948,4.5,0.638446,-0.0652612,-0.0156787
8.06988,5.90568,4.6,0.631763,-0.0668367,-0.0157553
8.1101,5.85033,4.7,0.624921,-0.06842,-0.0158331
8.15086,5.79341,4.8,0.617919,-0.0700112,-0.015912
8.19213,5.73489,4.9,0.610758,-0.0716104,-0.015992
8.2339,5.67476,5,0.603437,-0.0732177,-0.016073
8.27614,5.61298,5.1,0.595953,-0.0748332,-0.0161549
8.31881,5.54954,5.2,0.588308,-0.076457,-0.0162378
8.36189,5.48441,5.3,0.580499,-0.0780891,-0.0163215
8.40535,5.41757,5.4,0.572526,-0.0797297,-0.016406
8.44916,5.34899,5.5,0.564388,-0.0813789,-0.0164913
8.49329,5.27864,5.6,0.556084,-0.0830366,-0.0165773
8.53769,5.20652,5.7,0.547614,-0.084703,-0.0166638
8.58235,5.13258,5.8,0.538976,-0.0863781,-0.016751
8.62721,5.0568,5.9,0.53017,-0.0880619,-0.0168386
8.67225,4.97916,6,0.521194,-0.0897546,-0.0169266
8.71742,4.89964,6.1,0.512049,-0.0914561,-0.017015
8.76269,4.81821,6.2,0.502732,-0.0931665,-0.0171036
8.80802,4.73485,6.3,0.493244,-0.0948857,-0.0171924
8.85335,4.64954,6.4,0.483582,-0.0966138,-0.0172813
8.89865,4.56224,6.5,0.473747,-0.0983509,-0.0173703
8.94387,4.47294,6.6,0.463737,-0.100097,-0.0174592
8.98896,4.38161,6.7,0.453552,-0.101852,-0.0175479
9.03388,4.28824,6.8,0.443191,-0.103615,-0.0176363
9.07857,4.1928,6.9,0.432652,-0.105388,-0.0177245
9.12298,4.09527,7,0.421935,-0.107169,-0.0178122
9.16706,3.99562,7.1,0.411039,-0.108959,-0.0178993
9.21075,3.89385,7.2,0.399964,-0.110757,-0.0179858
9.254,3.78992,7.3,0.388707,-0.112565,-0.0180715
9.29674,3.68383,7.4,0.377269,-0.11438,-0.0181563
9.33892,3.57555,7.5,0.365649,-0.116204,-0.0182402
9.38047,3.46507,7.6,0.353845,-0.118036,-0.018323
9.42134,3.35238,7.7,0.341857,-0.119877,-0.0184045
9.46144,3.23745,7.8,0.329685,-0.121725,-0.0184847
9.50073,3.12028,7.9,0.317327,-0.123582,-0.0185634
9.53912,3.00085,8,0.304782,-0.125446,-0.0186404
9.57656,2.87916,8.1,0.29205,-0.127317,-0.0187158
9.61295,2.7552,8.2,0.279131,-0.129196,-0.0187892
9.64824,2.62896,8.3,0.266022,-0.131082,-0.0188606
9.68235,2.50043,8.4,0.252725,-0.132975,-0.0189299
9.71519,2.36962,8.5,0.239237,-0.134875,-0.0189968
9.74669,2.23652,8.6,0.225559,-0.136781,-0.0190612
9.77677,2.10112,8.7,0.21169,-0.138693,-0.019123
9.80535,1.96345,8.8,0.197629,-0.140612,-0.019182
9.83234,1.82349,8.9,0.183375,-0.142535,-0.0192381
9.85765,1.68127,9,0.168929,-0.144465,-0.019291
9.88121,1.53678,9.1,0.154289,-0.146399,-0.0193407
9.90292,1.39004,9.2,0.139455,-0.148337,-0.0193869
9.92269,1.24106,9.3,0.124427,-0.15028,-0.0194295
9.94043,1.08988,9.4,0.109205,-0.152227,-0.0194683
9.95605,0.936493,9.5,0.0937868,-0.154177,-0.0195031
9.96946,0.780941,9.6,0.0781737,-0.156131,-0.0195338
9.98056,0.623246,9.7,0.062365,-0.158087,-0.0195601
9.98926,0.463439,9.8,0.0463605,-0.160045,-0.0195819
9.99545,0.301555,9.9,0.03016,-0.162005,-0.0195989
9.99905,0.13763,10,0.0137635,-0.163966,-0.0196111
9.99996,-0.0282932,10.1,-0.00282932,-0.165928,-0.0196181
9.99808,-0.19617,10.2,-0.0196183,-0.16789,-0.0196199
9.9933,-0.365953,10.3,-0.0366034,-0.169851,-0.0196162
9.98554,-0.537587,10.4,-0.0537846,-0.171812,-0.0196069
9.97469,-0.711017,10.5,-0.0711618,-0.173771,-0.0195916
9.96066,-0.886182,10.6,-0.0887346,-0.175728,-0.0195703
9.94334,-1.06302,10.7,-0.106503,-0.177683,-0.0195428
9.92264,-1.24145,10.8,-0.124466,-0.179633,-0.0195088
9.89846,-1.42141,10.9,-0.142624,-0.18158,-0.0194682
9.87071,-1.60282,11,-0.160976,-0.183522,-0.0194208
9.83929,-1.7856,11.1,-0.179522,-0.185459,-0.0193663
9.80411,-1.96965,11.2,-0.198261,-0.187389,-0.0193047
9.76506,-2.15489,11.3,-0.217193,-0.189313,-0.0192357
9.72207,-2.34122,11.4,-0.236315,-0.191229,-0.0191591
9.67504,-2.52854,11.5,-0.255629,-0.193136,-0.0190747
9.62389,-2.71675,11.6,-0.275133,-0.195035,-0.0189824
9.56853,-2.90572,11.7,-0.294825,-0.196923,-0.0188821
9.50888,-3.09536,11.8,-0.314705,-0.1988,-0.0187735
9.44485,-3.28553,11.9,-0.334771,-0.200666,-0.0186564
9.37638,-3.47612,12,-0.355023,-0.202519,-0.0185308
9.30339,-3.667,12.1,-0.375459,-0.204359,-0.0183965
9.22581,-3.85803,12.2,-0.396078,-0.206184,-0.0182533
9.14358,-4.04907,12.3,-0.416877,-0.207994,-0.018101
9.05663,-4.23998,12.4,-0.437856,-0.209788,-0.0179397
8.96491,-4.43063,12.5,-0.459012,-0.211565,-0.0177691
8.86836,-4.62085,12.6,-0.480345,-0.213324,-0.0175891
8.76694,-4.81049,12.7,-0.501851,-0.215064,-0.0173997
8.6606,-4.9994,12.8,-0.523529,-0.216784,-0.0172007
8.54931,-5.18741,12.9,-0.545378,-0.218483,-0.0169921
8.43305,-5.37436,13,-0.567394,-0.22016,-0.0167738
8.31177,-5.56008,13.1,-0.589575,-0.221815,-0.0165456
8.18547,-5.7444,13.2,-0.61192,-0.223446,-0.0163077
8.05413,-5.92714,13.3,-0.634425,-0.225052,-0.0160599
7.91774,-6.10814,13.4,-0.657088,-0.226632,-0.0158022
7.77631,-6.2872,13.5,-0.679907,-0.228185,-0.0155346
7.62985,-6.46416,13.6,-0.702878,-0.229711,-0.0152571
7.47837,-6.63883,13.7,-0.725999,-0.231208,-0.0149698
7.32189,-6.81102,13.8,-0.749266,-0.232675,-0.0146726
7.16044,-6.98055,13.9,-0.772677,-0.234112,-0.0143655
6.99407,-7.14724,14,-0.796229,-0.235517,-0.0140488
6.82281,-7.3109,14.1,-0.819918,-0.236889,-0.0137224
6.64673,-7.47135,14.2,-0.843741,-0.238228,-0.0133864
6.46587,-7.6284,14.3,-0.867694,-0.239532,-0.0130409
6.28033,-7.78187,14.4,-0.891774,-0.2408,-0.012686
6.09016,-7.93158,14.5,-0.915977,-0.242033,-0.012322
5.89546,-8.07735,14.6,-0.9403,-0.243227,-0.0119489
5.69632,-8.219,14.7,-0.964738,-0.244384,-0.0115669
5.49285,-8.35635,14.8,-0.989288,-0.245502,-0.0111762
5.28515,-8.48924,14.9,-1.01395,-0.246579,-0.010777
5.07334,-8.61749,15,-1.03871,-0.247616,-0.0103695
4.85755,-8.74095,15.1,-1.06357,-0.248612,-0.00995389
4.63792,-8.85944,15.2,-1.08853,-0.249565,-0.00953052
4.41458,-8.97282,15.3,-1.11357,-0.250475,-0.0090996
4.18769,-9.08093,15.4,-1.13871,-0.251341,-0.00866141
3.95739,-9.18363,15.5,-1.16392,-0.252163,-0.00821624
3.72386,-9.28078,15.6,-1.18922,-0.252939,-0.00776441
3.48726,-9.37225,15.7,-1.21458,-0.25367,-0.00730622
3.24778,-9.4579,15.8,-1.24002,-0.254354,-0.00684201
3.00558,-9.53764,15.9,-1.26552,-0.254991,-0.00637214
2.76086,-9.61133,16,-1.29108,-0.255581,-0.00589694
2.51381,-9.67888,16.1,-1.31669,-0.256122,-0.00541681
2.26464,-9.7402,16.2,-1.34235,-0.256616,-0.0049321
2.01354,-9.79519,16.3,-1.36806,-0.25706,-0.00444322
1.76071,-9.84377,16.4,-1.3938,-0.257455,-0.00395056
1.50638,-9.88589,16.5,-1.41958,-0.2578,-0.00345452
1.25076,-9.92147,16.6,-1.44539,-0.258096,-0.00295553
0.994059,-9.95047,16.7,-1.47123,-0.258341,-0.00245399
0.736499,-9.97284,16.8,-1.49708,-0.258536,-0.00195034
0.478303,-9.98855,16.9,-1.52295,-0.258681,-0.00144501
0.219693,-9.99759,17,-1.54883,-0.258775,-0.000938431
-0.0391067,-9.99992,17.1,-1.57471,-0.258818,-0.000431038
-0.297873,-9.99556,17.2,-1.60059,-0.25881,7.67273e-05
-0.556381,-9.98451,17.3,-1.62646,-0.258752,0.000584427
-0.814408,-9.96678,17.4,-1.65233,-0.258643,0.00109162
-1.07173,-9.9424,17.5,-1.67818,-0.258483,0.00159787
-1.32813,-9.91141,17.6,-1.704,-0.258273,0.00210274
-1.58339,-9.87385,17.7,-1.7298,-0.258012,0.00260579
-1.83728,-9.82977,17.8,-1.75557,-0.257701,0.0031066
-2.08961,-9.77924,17.9,-1.78131,-0.257341,0.00360475
-2.34015,-9.72233,18,-1.807,-0.256931,0.00409981
-2.5887,-9.65912,18.1,-1.83265,-0.256472,0.00459137
-2.83507,-9.5897,18.2,-1.85825,-0.255964,0.00507903
-3.07904,-9.51417,18.3,-1.88379,-0.255408,0.0055624
-3.32044,-9.43264,18.4,-1.90927,-0.254803,0.00604108
-3.55908,-9.34521,18.5,-1.93468,-0.254152,0.00651471
-3.79476,-9.25201,18.6,-1.96003,-0.253454,0.00698291
-4.02733,-9.15317,18.7,-1.9853,-0.252709,0.00744533
-4.25662,-9.04882,18.8,-2.01049,-0.251919,0.00790163
-4.48245,-8.93911,18.9,-2.0356,-0.251084,0.00835149
-4.70469,-8.82417,19,-2.06062,-0.250204,0.00879458
-4.92317,-8.70416,19.1,-2.08555,-0.249281,0.0092306
-5.13777,-8.57924,19.2,-2.11038,-0.248315,0.00965927
-5.34835,-8.44957,19.3,-2.13511,-0.247307,0.0100803
-5.55478,-8.31531,19.4,-2.15973,-0.246258,0.0104935
-5.75696,-8.17664,19.5,-2.18425,-0.245168,0.0108985
-5.95477,-8.03373,19.6,-2.20866,-0.244039,0.0112952
-6.14811,-7.88675,19.7,-2.23294,-0.24287,0.0116833
-6.33689,-7.73588,19.8,-2.25711,-0.241664,0.0120626
-6.52103,-7.58131,19.9,-2.28115,-0.240421,0.012433
-6.70044,-7.42321,20,-2.30506,-0.239141,0.0127943
-6.87508,-7.26177,20.1,-2.32885,-0.237827,0.0131463
-7.04486,-7.09718,20.2,-2.3525,-0.236478,0.0134889
-7.20975,-6.92961,20.3,-2.376,-0.235096,0.013822
-7.3697,-6.75925,20.4,-2.39937,-0.233681,0.0141455
-7.52467,-6.5863,20.5,-2.4226,-0.232235,0.0144594
-7.67464,-6.41092,20.6,-2.44567,-0.230759,0.0147634
-7.81958,-6.23331,20.7,-2.4686,-0.229253,0.0150576
-7.95949,-6.05364,20.8,-2.49137,-0.227719,0.015342
-8.09435,-5.8721,20.9,-2.51399,-0.226157,0.0156165
-8.22417,-5.68886,21,-2.53644,-0.224569,0.0158811
-8.34895,-5.5041,21.1,-2.55874,-0.222955,0.0161358
-8.46871,-5.31799,21.2,-2.58087,-0.221317,0.0163806
-8.58347,-5.1307,21.3,-2.60284,-0.219656,0.0166156
-8.69325,-4.9424,21.4,-2.62463,-0.217972,0.0168408
-8.7981,-4.75325,21.5,-2.64626,-0.216266,0.0170562
-8.89804,-4.56342,21.6,-2.66771,-0.21454,0.0172619
-8.99313,-4.37306,21.7,-2.68899,-0.212794,0.017458
-9.08341,-4.18231,21.8,-2.7101,-0.21103,0.0176445
-9.16892,-3.99134,21.9,-2.73102,-0.209248,0.0178216
-9.24975,-3.80029,22,-2.75176,-0.207449,0.0179894
-9.32593,-3.60929,22.1,-2.77233,-0.205634,0.018148
-9.39755,-3.41849,22.2,-2.79271,-0.203804,0.0182975
-9.46467,-3.22801,22.3,-2.8129,-0.20196,0.018438
-9.52736,-3.03799,22.4,-2.83292,-0.200103,0.0185697
-9.58571,-2.84854,22.5,-2.85274,-0.198234,0.0186927
-9.63979,-2.65979,22.6,-2.87237,-0.196353,0.0188072
-9.68969,-2.47184,22.7,-2.89182,-0.194462,0.0189133
-9.73548,-2.2848,22.8,-2.91108,-0.192561,0.0190112
-9.77727,-2.09879,22.9,-2.93014,-0.190651,0.019101
-9.81514,-1.9139,23,-2.94901,-0.188732,0.019183
-9.84918,-1.73022,23.1,-2.9677,-0.186807,0.0192573
-9.87948,-1.54785,23.2,-2.98618,-0.184874,0.0193241
-9.90614,-1.36687,23.3,-3.00448,-0.182936,0.0193835
-9.92926,-1.18737,23.4,-3.02258,-0.180992,0.0194359
-9.94892,-1.00941,23.5,-3.04048,-0.179044,0.0194812
-9.96524,-0.83307,23.6,-3.05819,-0.177092,0.0195198
-9.9783,-0.658423,23.7,-3.0757,-0.175137,0.0195518
-9.98821,-0.485529,23.8,-3.09302,-0.173179,0.0195774
-9.99505,-0.314448,23.9,-3.11014,-0.17122,0.0195969
-9.99895,-0.145237,24,-3.12707,-0.169259,0.0196103
-9.99998,0.0220552,24.1,-3.1438,-0.167297,0.0196179
-9.99824,0.187379,24.2,-3.16033,-0.165335,0.01962
-9.99385,0.350691,24.3,-3.17667,-0.163373,0.0196166
-9.98689,0.511952,24.4,-3.19281,-0.161412,0.0196079
-9.97745,0.671124,24.5,-3.20876,-0.159453,0.0195943
-9.96565,0.828175,24.6,-3.22451,-0.157495,0.0195758
-9.95156,0.983074,24.7,-3.24006,-0.15554,0.0195526
-9.93529,1.1358,24.8,-3.25542,-0.153588,0.019525
-9.91692,1.28632,24.9,-3.27058,-0.151638,0.019493
-9.89656,1.43462,25,-3.28555,-0.149693,0.019457
-9.87428,1.58068,25.1,-3.30033,-0.147751,0.019417
-9.85019,1.72448,25.2,-3.31491,-0.145814,0.0193733
-9.82435,1.86603,25.3,-3.3293,-0.143881,0.0193261
-9.79688,2.00529,25.4,-3.34349,-0.141953,0.0192754
-9.76784,2.14228,25.5,-3.35749,-0.140031,0.0192215
-9.73732,2.27698,25.6,-3.37131,-0.138115,0.0191645
-9.7054,2.40939,25.7,-3.38493,-0.136204,0.0191046
-9.67217,2.53951,25.8,-3.39836,-0.1343,0.019042
-9.6377,2.66735,25.9,-3.4116,-0.132403,0.0189768
-9.60207,2.7929,26,-3.42465,-0.130512,0.0189092
-9.56535,2.91618,26.1,-3.43751,-0.128628,0.0188393
-9.52762,3.03718,26.2,-3.45019,-0.126751,0.0187672
-9.48895,3.15592,26.3,-3.46267,-0.124882,0.0186932
-9.44941,3.27241,26.4,-3.47498,-0.12302,0.0186173
-9.40906,3.38667,26.5,-3.48709,-0.121166,0.0185397
-9.36799,3.49869,26.6,-3.49902,-0.11932,0.0184606
-9.32624,3.6085,26.7,-3.51077,-0.117482,0.01838
-9.28388,3.71612,26.8,-3.52234,-0.115652,0.0182981
-9.24098,3.82156,26.9,-3.53372,-0.113831,0.018215
-9.19759,3.92483,27,-3.54492,-0.112018,0.0181308
-9.15378,4.02596,27.1,-3.55594,-0.110213,0.0180457
-9.10959,4.12496,27.2,-3.56679,-0.108417,0.0179597
-9.06509,4.22186,27.3,-3.57745,-0.10663,0.017873
-9.02033,4.31668,27.4,-3.58793,-0.104851,0.0177857
-8.97535,4.40943,27.5,-3.59824,-0.103081,0.0176979
-8.93022,4.50014,27.6,-3.60837,-0.10132,0.0176096
-8.88497,4.58883,27.7,-3.61833,-0.0995682,0.0175211
-8.83965,4.67553,27.8,-3.62811,-0.097825,0.0174323
-8.79432,4.76025,27.9,-3.63772,-0.0960907,0.0173434
-8.74901,4.84302,28,-3.64716,-0.0943652,0.0172545
-8.70376,4.92387,28.1,-3.65642,-0.0926487,0.0171656
-8.65862,5.00282,28.2,-3.66552,-0.090941,0.0170768
-8.61363,5.07989,28.3,-3.67444,-0.0892422,0.0169882
-8.56883,5.15511,28.4,-3.6832,-0.0875522,0.0169
-8.52425,5.2285,28.5,-3.69178,-0.085871,0.016812
-8.47992,5.30009,28.6,-3.7002,-0.0841985,0.0167246
-8.43589,5.3699,28.7,-3.70846,-0.0825347,0.0166376
-8.39218,5.43795,28.8,-3.71655,-0.0808796,0.0165512
-8.34883,5.50427,28.9,-3.72447,-0.0792331,0.0164655
-8.30587,5.56889,29,-3.73223,-0.077595,0.0163804
-8.26333,5.63182,29.1,-3.73982,-0.0759654,0.0162961
-8.22123,5.6931,29.2,-3.74726,-0.0743442,0.0162126
-8.17961,5.75274,29.3,-3.75453,-0.0727312,0.0161301
-8.13848,5.81077,29.4,-3.76164,-0.0711263,0.0160484
-8.09788,5.86722,29.5,-3.7686,-0.0695295,0.0159677
-8.05784,5.9221,29.6,-3.77539,-0.0679407,0.015888
-8.01836,5.97544,29.7,-3.78203,-0.0663598,0.0158095
-7.97948,6.02727,29.8,-3.78851,-0.0647866,0.015732
-7.94121,6.07759,29.9,-3.79483,-0.063221,0.0156557
-7.90359,6.12644,30,-3.80099,-0.061663,0.0155807
-7.86662,6.17384,30.1,-3.80701,-0.0601123,0.0155068
-7.83032,6.21981,30.2,-3.81286,-0.0585688,0.0154343
-7.79472,6.26437,30.3,-3.81857,-0.0570325,0.0153631
-7.75983,6.30753,30.4,-3.82412,-0.0555032,0.0152932
-7.72567,6.34933,30.5,-3.82951,-0.0539807,0.0152248
-7.69225,6.38978,30.6,-3.83476,-0.0524649,0.0151578
-7.65959,6.42889,30.7,-3.83986,-0.0509557,0.0150922
-7.62771,6.46669,30.8,-3.8448,-0.0494529,0.0150281
-7.59661,6.50319,30.9,-3.8496,-0.0479564,0.0149656
-7.56631,6.53842,31,-3.85424,-0.0464659,0.0149045
-7.53682,6.57239,31.1,-3.85874,-0.0449814,0.0148451
-7.50816,6.60511,31.2,-3.86309,-0.0435027,0.0147872
-7.48033,6.63661,31.3,-3.8673,-0.0420296,0.014731
-7.45335,6.6669,31.4,-3.87135,-0.0405619,0.0146764
-7.42723,6.69599,31.5,-3.87526,-0.0390996,0.0146235
-7.40197,6.7239,31.6,-3.87903,-0.0376424,0.0145722
-7.37759,6.75065,31.7,-3.88264,-0.0361901,0.0145227
-7.35409,6.77624,31.8,-3.88612,-0.0347426,0.0144748
-7.33148,6.80069,31.9,-3.88945,-0.0332997,0.0144287
-7.30978,6.82401,32,-3.89264,-0.0318613,0.0143844
-7.28898,6.84622,32.1,-3.89568,-0.0304271,0.0143418
-7.2691,6.86733,32.2,-3.89858,-0.028997,0.014301
-7.25014,6.88734,32.3,-3.90133,-0.0275708,0.014262
-7.2321,6.90628,32.4,-3.90395,-0.0261483,0.0142248
-7.215,6.92414,32.5,-3.90642,-0.0247294,0.0141894
-7.19884,6.94094,32.6,-3.90875,-0.0233138,0.0141558
-7.18362,6.95669,32.7,-3.91094,-0.0219014,0.0141241
-7.16935,6.9714,32.8,-3.91299,-0.020492,0.0140943
-7.15603,6.98507,32.9,-3.9149,-0.0190854,0.0140663
-7.14367,6.99771,33,-3.91667,-0.0176813,0.0140401
-7.13227,7.00933,33.1,-3.9183,-0.0162798,0.0140159
